Activity;Case ID;Duration;Event_Nr
Accepted-In Progress;1-409247778;229487.9999999673;1
Queued-Awaiting Assignment;1-409247778;160.99999998495858;2
Accepted-In Progress;1-409247778;0.0;3
Accepted-Assigned;1-409247778;194.00000001988647;4
Accepted-In Progress;1-409247778;0.0;5
Completed-Closed;1-409247778;65065171.000000015;6
Accepted-In Progress;1-409309026;45169315.999999985;1
Accepted-In Progress;1-409309026;46029054.999999985;2
Completed-Closed;1-409309026;1195516.0000000258;3
Accepted-In Progress;1-410929705;0.0;1
Queued-Awaiting Assignment;1-410929705;0.0;2
Accepted-In Progress;1-410929705;1.7424415977566462e-09;3
Accepted-Assigned;1-410929705;358.9999999808507;4
Accepted-In Progress;1-410929705;1.986714175104777e-09;5
Completed-Closed;1-410929705;266.00000000364645;6
Accepted-In Progress;1-411078092;34235531.99999999;1
Queued-Awaiting Assignment;1-411078092;2.9332851315994e-08;2
Accepted-In Progress;1-411078092;1111.9999999926397;3
Accepted-Assigned;1-411078092;5.999999989572164;4
Accepted-In Progress;1-411078092;3.3792011166724874e-09;5
Completed-Closed;1-411078092;38.99999999669613;6
Accepted-In Progress;1-413276708;0.0;1
Accepted-Wait;1-413276708;334883.9999999871;2
Completed-Closed;1-413276708;2.0000000344449083;3
Accepted-In Progress;1-413665008;2845071.9999999995;1
Completed-Closed;1-413665008;4414701.000000012;2
Accepted-In Progress;1-415000020;3.366031344146499e-08;1
Queued-Awaiting Assignment;1-415000020;103.00000000440194;2
Accepted-In Progress;1-415000020;83745.99999999463;3
Queued-Awaiting Assignment;1-415000020;651.0000000055657;4
Accepted-In Progress;1-415000020;1.000000005347586;5
Accepted-In Progress;1-415000020;26684.00000000357;6
Completed-Closed;1-415000020;1821739.0000000072;7
Accepted-In Progress;1-415946366;29903257.0;1
Accepted-Assigned;1-415946366;12.00000000511696;2
Accepted-In Progress;1-415946366;7353845.999999984;3
Completed-Closed;1-415946366;650149.9999999917;4
Accepted-In Progress;1-416247009;0.0;1
Accepted-Wait;1-416247009;10207382.99999999;2
Accepted-In Progress;1-416247009;0.0;3
Completed-Closed;1-416247009;615405.9999999995;4
Accepted-In Progress;1-418122119;0.0;1
Queued-Awaiting Assignment;1-418122119;215.99999999187762;2
Accepted-In Progress;1-418122119;0.0;3
Accepted-Assigned;1-418122119;34378850.00000001;4
Accepted-In Progress;1-418122119;8.522747133745887e-09;5
Completed-Closed;1-418122119;590413.0000000234;6
Accepted-In Progress;1-418890453;1.869484741083274e-09;1
Completed-Closed;1-418890453;6540735.999999995;2
Accepted-In Progress;1-418890453;0.0;3
Accepted-In Progress;1-418890453;15332.99999999016;4
Completed-Closed;1-418890453;34922026.00000001;5
Accepted-In Progress;1-419614582;2968.9999999971355;1
Accepted-In Progress;1-419614582;74627.99999998369;2
Completed-Closed;1-419614582;4665304.999999989;3
Accepted-Assigned;1-419783741;15697.999999995754;1
Accepted-In Progress;1-419783741;0.0;2
Completed-Closed;1-419783741;3726705.0000000317;3
Accepted-Assigned;1-419783822;252428.0000000013;1
Accepted-In Progress;1-419783822;8950830.000000002;2
Completed-Closed;1-419783822;2255839.999999963;3
Accepted-In Progress;1-422390390;1.1670010131383285e-08;1
Accepted-In Progress;1-422390390;3333.000000009368;2
Completed-Closed;1-422390390;2925751.9999999837;3
Accepted-In Progress;1-422877530;4855121.000000005;1
Queued-Awaiting Assignment;1-422877530;244.99999999072034;2
Accepted-In Progress;1-422877530;0.0;3
Accepted-Assigned;1-422877530;517.0000000062115;4
Accepted-In Progress;1-422877530;0.0;5
Completed-Closed;1-422877530;44.9999999790406;6
Accepted-In Progress;1-423484126;0.0;1
Completed-Closed;1-423484126;520.0000000004311;2
Accepted-In Progress;1-423648343;0.0;1
Queued-Awaiting Assignment;1-423648343;93.99999996793645;2
Accepted-In Progress;1-423648343;1.4478136306652586e-08;3
Accepted-Assigned;1-423648343;0.0;4
Accepted-In Progress;1-423648343;4825899.0000000335;5
Completed-Closed;1-423648343;2791168.000000007;6
Accepted-In Progress;1-423724447;48541195.000000015;1
Completed-Closed;1-423724447;456535.9999999982;2
Accepted-In Progress;1-424022692;0.0;1
Queued-Awaiting Assignment;1-424022692;9.026224816984005e-09;2
Accepted-In Progress;1-424022692;0.0;3
Accepted-Assigned;1-424022692;59625710.99999999;4
Accepted-In Progress;1-424022692;0.0;5
Completed-Closed;1-424022692;2917658.0000000084;6
Accepted-In Progress;1-424065923;157.00000000508703;1
Queued-Awaiting Assignment;1-424065923;4.1213770956907095e-09;2
Accepted-In Progress;1-424065923;0.0;3
Accepted-Assigned;1-424065923;7.999999997106157;4
Accepted-In Progress;1-424065923;247.99999998698553;5
Completed-Closed;1-424065923;85.99999997711227;6
Accepted-In Progress;1-424243405;0.0;1
Accepted-Wait;1-424243405;594380.999999971;2
Completed-Closed;1-424243405;151.00000002354435;3
Accepted-In Progress;1-424668301;0.0;1
Queued-Awaiting Assignment;1-424668301;208.00000002178797;2
Accepted-In Progress;1-424668301;3727550.999999987;3
Accepted-Assigned;1-424668301;563.9999999887557;4
Accepted-In Progress;1-424668301;11951646.0;5
Completed-Closed;1-424668301;87.99999999970693;6
Accepted-In Progress;1-426876102;98.99999999476509;1
Queued-Awaiting Assignment;1-426876102;741.0000000203796;2
Accepted-In Progress;1-426876102;198156.00000005504;3
Accepted-Assigned;1-426876102;29.000000010856166;4
Accepted-In Progress;1-426876102;0.0;5
Completed-Closed;1-426876102;5655768.00000002;6
Accepted-In Progress;1-426969419;0.0;1
Queued-Awaiting Assignment;1-426969419;22310071.000000007;2
Accepted-In Progress;1-426969419;58848917.0;3
Accepted-Assigned;1-426969419;1896668.0000000233;4
Accepted-In Progress;1-426969419;0.0;5
Completed-Closed;1-426969419;14169775.999999983;6
Accepted-In Progress;1-427498853;1.204444285046689e-08;1
Queued-Awaiting Assignment;1-427498853;173.99999999621335;2
Accepted-In Progress;1-427498853;1595.9999999856377;3
Accepted-Assigned;1-427498853;517.0000000581456;4
Accepted-Assigned;1-427498853;27567090.00000008;5
Accepted-In Progress;1-427498853;0.0;6
Completed-Closed;1-427498853;933512.0000000095;7
Accepted-In Progress;1-427614010;0.0;1
Completed-Closed;1-427614010;34922025.999999985;2
Accepted-In Progress;1-427955007;0.0;1
Accepted-Assigned;1-427955007;96.0000000012387;2
Accepted-In Progress;1-427955007;21600.000000008306;3
Accepted-Wait;1-427955007;661399.9999999877;4
Completed-Closed;1-427955007;147754.0000000139;5
Accepted-In Progress;1-428252132;33116.000000014006;1
Queued-Awaiting Assignment;1-428252132;1612.000000014397;2
Accepted-In Progress;1-428252132;8551329.000000006;3
Accepted-Wait;1-428252132;5660.999999988995;4
Completed-Closed;1-428252132;3016873.000000006;5
Accepted-In Progress;1-428421057;7339293.999999995;1
Queued-Awaiting Assignment;1-428421057;189.99999996407718;2
Accepted-In Progress;1-428421057;33338844.00000003;3
Accepted-Assigned;1-428421057;373.0000000192188;4
Accepted-In Progress;1-428421057;17570119.999999996;5
Completed-Closed;1-428421057;3650150.999999975;6
Accepted-In Progress;1-430793848;43847.000000004795;1
Completed-Closed;1-430793848;3699168.00000001;2
Accepted-In Progress;1-430836105;8.263858554862374e-09;1
Accepted-Wait;1-430836105;487284.99999999796;2
Completed-Closed;1-430836105;852.0000000106478;3
Accepted-In Progress;1-430880486;0.0;1
Accepted-Wait;1-430880486;24047992.000000026;2
Completed-Closed;1-430880486;3755601.0000000345;3
Accepted-In Progress;1-431797119;1.8079118359108764e-08;1
Queued-Awaiting Assignment;1-431797119;409.0000000071782;2
Accepted-In Progress;1-431797119;1.2102729791007955e-08;3
Accepted-Assigned;1-431797119;155.00000000226729;4
Accepted-In Progress;1-431797119;4.4010775779337975e-08;5
Completed-Closed;1-431797119;13.000000017815886;6
Accepted-In Progress;1-432419251;4679.000000001204;1
Queued-Awaiting Assignment;1-432419251;304.0000000026651;2
Accepted-In Progress;1-432419251;0.0;3
Accepted-Assigned;1-432419251;22.999999962276302;4
Accepted-Assigned;1-432419251;3538676.000000012;5
Accepted-In Progress;1-432419251;0.0;6
Completed-Closed;1-432419251;784434.0000000035;7
Accepted-In Progress;1-432687815;0.0;1
Accepted-Assigned;1-432687815;4.000000008951361;2
Accepted-In Progress;1-432687815;1.9303992664346806e-08;3
Completed-Closed;1-432687815;82128.99999999952;4
Accepted-In Progress;1-433161361;5.555774123055863e-09;1
Queued-Awaiting Assignment;1-433161361;880.9999999797342;2
Accepted-In Progress;1-433161361;35072.0000000054;3
Accepted-Assigned;1-433161361;422.9999999988907;4
Accepted-In Progress;1-433161361;8.0206592543757e-10;5
Completed-Closed;1-433161361;17095172.000000004;6
Accepted-In Progress;1-434419581;3.5984340956182006e-09;1
Queued-Awaiting Assignment;1-434419581;682.0000000174479;2
Accepted-In Progress;1-434419581;6.200951378921811e-10;3
Accepted-Assigned;1-434419581;30.999999986735617;4
Accepted-In Progress;1-434419581;14429233.000000032;5
Completed-Closed;1-434419581;51927252.0;6
Accepted-In Progress;1-435824991;0.0;1
Queued-Awaiting Assignment;1-435824991;440.00000005787507;2
Accepted-In Progress;1-435824991;1.535693023984593e-08;3
Accepted-Assigned;1-435824991;113.00000001498437;4
Accepted-In Progress;1-435824991;1.3414752084050903e-09;5
Completed-Closed;1-435824991;27.00000001645961;6
Accepted-In Progress;1-435825107;0.0;1
Queued-Awaiting Assignment;1-435825107;174.9999999793951;2
Accepted-In Progress;1-435825107;3200889.9999999925;3
Accepted-Assigned;1-435825107;249.00000000319818;4
Accepted-In Progress;1-435825107;45169316.0;5
Completed-Closed;1-435825107;124.99999998782828;6
Accepted-In Progress;1-437141508;0.0;1
Completed-Closed;1-437141508;3755600.9999999767;2
Accepted-In Progress;1-438526021;0.0;1
Accepted-Wait;1-438526021;584.999999952818;2
Completed-Closed;1-438526021;1.9999999779677733;3
Accepted-In Progress;1-438897551;0.0;1
Completed-Closed;1-438897551;16938634.99999999;2
Accepted-In Progress;1-439833168;1.0949115683038546e-08;1
Accepted-Wait;1-439833168;6654939.000000005;2
Completed-Closed;1-439833168;590.9999999974588;3
Accepted-In Progress;1-439863114;1.8071329077816754e-08;1
Accepted-Wait;1-439863114;162.99999999744117;2
Completed-Closed;1-439863114;1321948.0000000086;3
Accepted-In Progress;1-440576028;2.8945187845638516e-09;1
Completed-Closed;1-440576028;2689970.000000001;2
Accepted-In Progress;1-441507371;50961998.00000001;1
Queued-Awaiting Assignment;1-441507371;224.0000000143884;2
Accepted-In Progress;1-441507371;39324774.99999999;3
Completed-Closed;1-441507371;80.00000001673291;4
Accepted-In Progress;1-442885842;0.0;1
Queued-Awaiting Assignment;1-442885842;9.999999967177672;2
Accepted-In Progress;1-442885842;0.0;3
Accepted-Assigned;1-442885842;121.00000000163726;4
Queued-Awaiting Assignment;1-442885842;0.0;5
Accepted-In Progress;1-443175071;45169315.99999998;1
Accepted-Wait;1-443175071;2685149.0000000014;2
Completed-Closed;1-443175071;18574293.999999993;3
Accepted-In Progress;1-443637654;341895.9999999974;1
Queued-Awaiting Assignment;1-443637654;627.9999999882482;2
Accepted-In Progress;1-443637654;23323.999999996733;3
Accepted-Assigned;1-443637654;148.9999999796593;4
Accepted-In Progress;1-443637654;56818444.00000001;5
Completed-Closed;1-443637654;75.00000000397986;6
Accepted-In Progress;1-448698916;1.5895989344966299e-09;1
Accepted-Wait;1-448698916;2685149.0000000093;2
Completed-Closed;1-448698916;3016873.0000000107;3
Accepted-In Progress;1-457173714;0.0;1
Accepted-Wait;1-457173714;17449674.99999999;2
Completed-Closed;1-457173714;13.00000001327314;3
Accepted-In Progress;1-467257506;0.0;1
Accepted-Wait;1-467257506;8.000000001814314;2
Queued-Awaiting Assignment;1-467257506;194454.99999999235;3
Accepted-In Progress;1-467257506;3086006.9999999898;4
Accepted-Assigned;1-467257506;198683.99999996834;5
Accepted-In Progress;1-467257506;90.99999999133166;6
Completed-Closed;1-467257506;58.999999997815685;7
Accepted-In Progress;1-470328307;2.822861517617888e-08;1
Queued-Awaiting Assignment;1-470328307;137.99999995990746;2
Accepted-In Progress;1-470328307;48565.99999999352;3
Accepted-Assigned;1-470328307;311.99999998970065;4
Accepted-In Progress;1-470328307;4.2720884004483445e-09;5
Completed-Closed;1-470328307;45.99999998570519;6
Accepted-In Progress;1-470714850;3.474769039867539e-08;1
Queued-Awaiting Assignment;1-470714850;87293.99999999249;2
Accepted-In Progress;1-470714850;0.0;3
Accepted-Assigned;1-470714850;13945.000000007534;4
Accepted-In Progress;1-470714850;15096.999999996637;5
Completed-Closed;1-470714850;2252342.000000011;6
Accepted-In Progress;1-479002951;6130511.999999992;1
Accepted-Wait;1-479002951;4.664166695417854e-09;2
Completed-Closed;1-479002951;79.99999999721587;3
Accepted-In Progress;1-489198755;906.0000000057092;1
Accepted-Wait;1-489198755;0.0;2
Completed-Closed;1-489198755;28.00000000789871;3
Accepted-In Progress;1-494629702;0.0;1
Accepted-In Progress;1-494629702;55159051.000000015;2
Completed-Closed;1-494629702;80.00000001307878;3
Accepted-In Progress;1-494871141;0.0;1
Queued-Awaiting Assignment;1-494871141;0.0;2
Accepted-In Progress;1-494871141;9657576.999999989;3
Accepted-Wait;1-494871141;3132246.9999999795;4
Completed-Closed;1-494871141;146585.99999998542;5
Accepted-In Progress;1-495101458;0.0;1
Accepted-In Progress;1-495101458;7.781108045953786e-09;2
Completed-Closed;1-495101458;2937912.999999948;3
Accepted-In Progress;1-497807633;1.9977985453528842e-09;1
Queued-Awaiting Assignment;1-497807633;157.00000000797777;2
Accepted-In Progress;1-497807633;4.6644737708023335e-09;3
Accepted-Assigned;1-497807633;45201814.99999998;4
Accepted-In Progress;1-497807633;2334639.999999982;5
Completed-Closed;1-497807633;3619295.999999995;6
Accepted-In Progress;1-498002861;2196722.0000000033;1
Accepted-Wait;1-498002861;1039387.0000000416;2
Completed-Closed;1-498002861;6133213.00000001;3
Accepted-In Progress;1-499289128;4.150178410642823e-09;1
Queued-Awaiting Assignment;1-499289128;9081667.000000007;2
Accepted-In Progress;1-499289128;63816.00000000343;3
Accepted-Assigned;1-499289128;168.00000001440552;4
Accepted-In Progress;1-499289128;3101392.999999997;5
Completed-Closed;1-499289128;7770355.000000017;6
Accepted-In Progress;1-499289256;259.9999999806643;1
Queued-Awaiting Assignment;1-499289256;732.9999999943354;2
Accepted-In Progress;1-499289256;7435679.999999971;3
Accepted-Assigned;1-499289256;110.9999999962522;4
Accepted-In Progress;1-499289256;4.6476133624143395e-09;5
Completed-Closed;1-499289256;496.0000000151861;6
Accepted-In Progress;1-500208339;0.0;1
Queued-Awaiting Assignment;1-500208339;22970530.99999998;2
Accepted-In Progress;1-500208339;0.0;3
Accepted-Assigned;1-500208339;27567090.000000015;4
Accepted-In Progress;1-500208339;0.0;5
Completed-Closed;1-500208339;8.000000005398515;6
Accepted-In Progress;1-500427383;0.0;1
Accepted-Wait;1-500427383;674912.0000000027;2
Completed-Closed;1-500427383;115.99999999636731;3
Accepted-In Progress;1-501969547;29903257.000000007;1
Completed-Closed;1-501969547;1192351.999999994;2
Accepted-In Progress;1-502353485;0.0;1
Accepted-Wait;1-502353485;20039.99999997254;2
Completed-Closed;1-502353485;1220135.9999999963;3
Accepted-In Progress;1-502697671;254.9999999989202;1
Accepted-In Progress;1-502697671;0.0;2
Accepted-Wait;1-502697671;7.000000002722394;3
Completed-Closed;1-502697671;517872.9999999974;4
Accepted-In Progress;1-504048859;0.0;1
Accepted-Wait;1-504048859;328.99999999842015;2
Accepted-Wait;1-504048859;8.000000012794365;3
Completed-Closed;1-504048859;1555044.0000000233;4
Accepted-In Progress;1-504498907;0.0;1
Completed-Closed;1-504498907;591.0000000004057;2
Accepted-In Progress;1-505194002;5992.999999998288;1
Completed-Closed;1-505194002;456536.00000002165;2
Accepted-In Progress;1-505194015;8.755595527245783e-09;1
Completed-Closed;1-505194015;292.99999999516797;2
Accepted-In Progress;1-505416663;0.0;1
Queued-Awaiting Assignment;1-505416663;576.0000000001339;2
Accepted-In Progress;1-505416663;0.0;3
Accepted-Assigned;1-505416663;7.0000000120673604;4
Accepted-In Progress;1-505416663;431.9999999928871;5
Completed-Closed;1-505416663;44.99999997161664;6
Accepted-In Progress;1-505443989;0.0;1
Queued-Awaiting Assignment;1-505443989;4683.999999989661;2
Accepted-In Progress;1-505443989;2.0561026760194855e-08;3
Accepted-Assigned;1-505443989;6.000000057402365;4
Accepted-In Progress;1-505443989;23989947.000000045;5
Completed-Closed;1-505443989;72.9999999953348;6
Accepted-In Progress;1-506092586;2335107.0000000037;1
Completed-Closed;1-506092586;79.99999999655932;2
Accepted-In Progress;1-506236591;6.063785146287388e-09;1
Queued-Awaiting Assignment;1-506236591;9.825704362360177e-09;2
Accepted-In Progress;1-506236591;5285004.000000003;3
Accepted-Assigned;1-506236591;202.99999998103027;4
Accepted-In Progress;1-506236591;9481454.000000006;5
Completed-Closed;1-506236591;39927243.99999999;6
Accepted-Wait;1-506866218;480.0000000044026;1
Accepted-In Progress;1-506866218;10905314.000000013;2
Completed-Closed;1-506866218;2166708.000000008;3
Accepted-In Progress;1-507679771;593826.0000000048;1
Completed-Closed;1-507679771;100.00000000297666;2
Accepted-In Progress;1-507774379;2.403437658968851e-08;1
Queued-Awaiting Assignment;1-507774379;339.9999999677327;2
Accepted-In Progress;1-507774379;60124.999999986205;3
Accepted-Assigned;1-507774379;12.000000034059383;4
Accepted-In Progress;1-507774379;0.0;5
Completed-Closed;1-507774379;298.0000000026121;6
Accepted-In Progress;1-508462323;7.670192176708412e-09;1
Completed-Closed;1-508462323;5909761.999999999;2
Accepted-In Progress;1-508825032;17915.000000012118;1
Completed-Closed;1-508825032;2376660.000000006;2
Accepted-In Progress;1-509892697;120.00000003656092;1
Accepted-Wait;1-509892697;6040834.999999954;2
Completed-Closed;1-509892697;591.0000000019253;3
Accepted-In Progress;1-509912273;6.294542586694633e-09;1
Queued-Awaiting Assignment;1-509912273;36.00000001760106;2
