Activity;Case ID;Duration;Event_Nr
Queued-Awaiting Assignment;1-409247778;486.99999997647797;2
Accepted-In Progress;1-409247778;0.0;3
Accepted-Assigned;1-409247778;5.999999982236656;4
Accepted-In Progress;1-409247778;9.175001004805116e-10;5
Completed-Closed;1-409247778;1933076.9999999956;6
Accepted-In Progress;1-409309026;0.0;1
Accepted-In Progress;1-409309026;47908.99999998238;2
Completed-Closed;1-409309026;13481067.999999983;3
Accepted-In Progress;1-410929705;704195.9999999709;1
Queued-Awaiting Assignment;1-410929705;2430.9999999750307;2
Accepted-In Progress;1-410929705;1.176120281908288e-08;3
Accepted-Assigned;1-410929705;9.559633562164997e-09;4
Accepted-In Progress;1-410929705;54412271.0;5
Completed-Closed;1-410929705;1.9999999831520945;6
Accepted-In Progress;1-411078092;27478.000000002725;1
Queued-Awaiting Assignment;1-411078092;22.999999964412684;2
Accepted-In Progress;1-411078092;5.296240997945736e-09;3
Accepted-Assigned;1-411078092;5.999999994909084;4
Accepted-In Progress;1-411078092;38035108.0;5
Completed-Closed;1-411078092;89654.00000004002;6
Accepted-In Progress;1-413276708;0.0;1
Accepted-Wait;1-413276708;17894.999999996984;2
Completed-Closed;1-413276708;9964012.000000004;3
Accepted-In Progress;1-413665008;0.0;1
Completed-Closed;1-413665008;5446788.0000000065;2
Accepted-In Progress;1-415000020;0.0;1
Queued-Awaiting Assignment;1-415000020;912.0000000018482;2
Accepted-In Progress;1-415000020;146469.99999999977;3
Queued-Awaiting Assignment;1-415000020;5256894.000000014;4
Accepted-In Progress;1-415000020;4.502484934426906e-09;5
Accepted-In Progress;1-415000020;2.529444530525474e-08;6
Completed-Closed;1-415000020;29.999999993771276;7
Accepted-In Progress;1-415946366;5.428866942502511e-09;1
Accepted-Assigned;1-415946366;10.000000047684315;2
Accepted-In Progress;1-415946366;157.00000000621867;3
Completed-Closed;1-415946366;102257.00000000025;4
Accepted-In Progress;1-416247009;0.0;1
Accepted-Wait;1-416247009;8717535.999999994;2
Accepted-In Progress;1-416247009;3546461.999999965;3
Completed-Closed;1-416247009;58.00000000014835;4
Accepted-In Progress;1-418122119;0.0;1
Queued-Awaiting Assignment;1-418122119;611793.0000000596;2
Accepted-In Progress;1-418122119;37548237.0;3
Accepted-Assigned;1-418122119;6.000000000125021;4
Accepted-In Progress;1-418122119;1214729.0000000028;5
Completed-Closed;1-418122119;71.00000001478915;6
Accepted-In Progress;1-418890453;1.5445581085309993e-09;1
Completed-Closed;1-418890453;127.99999998945766;2
Accepted-In Progress;1-418890453;1.2566134270470626e-08;3
Accepted-In Progress;1-418890453;26504034.99999999;4
Completed-Closed;1-418890453;11400940.000000015;5
Accepted-In Progress;1-419614582;0.0;1
Accepted-In Progress;1-419614582;489433.0000000031;2
Completed-Closed;1-419614582;105475.99999999;3
Accepted-Assigned;1-419783741;7.999999993979438;1
Accepted-In Progress;1-419783741;0.0;2
Completed-Closed;1-419783741;2.000000006145671;3
Accepted-Assigned;1-419783822;5.999999978031121;1
Accepted-In Progress;1-419783822;4.7774725398076216e-09;2
Completed-Closed;1-419783822;3615809.999999993;3
Accepted-In Progress;1-422390390;6161178.0000000475;1
Accepted-In Progress;1-422390390;0.0;2
Completed-Closed;1-422390390;3281815.9999999967;3
Accepted-In Progress;1-422877530;0.0;1
Queued-Awaiting Assignment;1-422877530;1597.9999999913014;2
Accepted-In Progress;1-422877530;1.1147044539420296e-08;3
Accepted-Assigned;1-422877530;3886330.0000000265;4
Accepted-In Progress;1-422877530;0.0;5
Completed-Closed;1-422877530;3825409.0;6
Accepted-In Progress;1-423484126;11616696.999999996;1
Completed-Closed;1-423484126;84508.99999999345;2
Accepted-In Progress;1-423648343;0.0;1
Queued-Awaiting Assignment;1-423648343;1.1324299375563967e-09;2
Accepted-In Progress;1-423648343;368039.9999999761;3
Accepted-Assigned;1-423648343;9.999999996980465;4
Accepted-In Progress;1-423648343;2.119525522578307e-09;5
Completed-Closed;1-423648343;1117362.0000000005;6
Accepted-In Progress;1-423724447;138.00000000790078;1
Completed-Closed;1-423724447;94.00000002341815;2
Accepted-In Progress;1-424022692;0.0;1
Queued-Awaiting Assignment;1-424022692;35.99999998901644;2
Accepted-In Progress;1-424022692;0.0;3
Accepted-Assigned;1-424022692;5.000000001598077;4
Accepted-In Progress;1-424022692;7.370261743528792e-10;5
Completed-Closed;1-424022692;5900064.9999999795;6
Accepted-In Progress;1-424065923;1.0093126032146813e-08;1
Queued-Awaiting Assignment;1-424065923;52.999999981199736;2
Accepted-In Progress;1-424065923;45169316.000000015;3
Accepted-Assigned;1-424065923;45201814.999999985;4
Accepted-In Progress;1-424065923;0.0;5
Completed-Closed;1-424065923;4047710.999999999;6
Accepted-In Progress;1-424243405;8.23123179441708e-09;1
Accepted-Wait;1-424243405;1642721.0000000014;2
Completed-Closed;1-424243405;10026749.000000004;3
Accepted-In Progress;1-424668301;32486832.999999985;1
Queued-Awaiting Assignment;1-424668301;367.9999999327999;2
Accepted-In Progress;1-424668301;43811824.0;3
Accepted-Assigned;1-424668301;5.000000014103324;4
Accepted-In Progress;1-424668301;13336240.999999994;5
Completed-Closed;1-424668301;1440787.0000000044;6
Accepted-In Progress;1-426876102;2.2713053148397274e-08;1
Queued-Awaiting Assignment;1-426876102;581277.999999991;2
Accepted-In Progress;1-426876102;9.99013826921621e-10;3
Accepted-Assigned;1-426876102;33.99999999028814;4
Accepted-In Progress;1-426876102;0.0;5
Completed-Closed;1-426876102;132.99999999994742;6
Accepted-In Progress;1-426969419;31742310.0;1
Queued-Awaiting Assignment;1-426969419;486.9999999984891;2
Accepted-In Progress;1-426969419;0.0;3
Accepted-Assigned;1-426969419;64034.000000004664;4
Accepted-In Progress;1-426969419;0.0;5
Completed-Closed;1-426969419;3617912.000000002;6
Accepted-In Progress;1-427498853;70642.00000003846;1
Queued-Awaiting Assignment;1-427498853;1131.0000000307944;2
Accepted-In Progress;1-427498853;0.0;3
Accepted-Assigned;1-427498853;121.00000000411877;4
Accepted-Assigned;1-427498853;428.0000000265111;5
Accepted-In Progress;1-427498853;7435680.000000008;6
Completed-Closed;1-427498853;341.99999999370414;7
Accepted-In Progress;1-427614010;0.0;1
Completed-Closed;1-427614010;39927244.0;2
Accepted-In Progress;1-427955007;0.0;1
Accepted-Assigned;1-427955007;4860.0000000000955;2
Accepted-In Progress;1-427955007;7.345951584453863e-09;3
Accepted-Wait;1-427955007;517945.00000000285;4
Completed-Closed;1-427955007;211.0000000125105;5
Accepted-In Progress;1-428252132;0.0;1
Queued-Awaiting Assignment;1-428252132;489.9999999942943;2
Accepted-In Progress;1-428252132;1.8353456284162043e-08;3
Accepted-Wait;1-428252132;10207383.000000004;4
Completed-Closed;1-428252132;517873.00000000733;5
Accepted-In Progress;1-428421057;5992.99999999169;1
Queued-Awaiting Assignment;1-428421057;2478.999999986102;2
Accepted-In Progress;1-428421057;2.2481108112480992e-08;3
Accepted-Assigned;1-428421057;7.9999999816832785;4
Accepted-In Progress;1-428421057;0.0;5
Completed-Closed;1-428421057;1.9999999960262005;6
Accepted-In Progress;1-430793848;1.1522080920298155e-09;1
Completed-Closed;1-430793848;187.9999999696608;2
Accepted-In Progress;1-430836105;409985.9999999895;1
Accepted-Wait;1-430836105;10170764.0;2
Completed-Closed;1-430836105;48.999999993997335;3
Accepted-In Progress;1-430880486;2.5957286552215967e-09;1
Accepted-Wait;1-430880486;1197549.0;2
Completed-Closed;1-430880486;6.999999997825611;3
Accepted-In Progress;1-431797119;0.0;1
Queued-Awaiting Assignment;1-431797119;31.99999999731352;2
Accepted-In Progress;1-431797119;0.0;3
Accepted-Assigned;1-431797119;15.000000010360448;4
Accepted-In Progress;1-431797119;27129745.999999993;5
Completed-Closed;1-431797119;1304414.000000002;6
Accepted-In Progress;1-432419251;3.695852126459006e-10;1
Queued-Awaiting Assignment;1-432419251;498.9999999799418;2
Accepted-In Progress;1-432419251;233613.99999998487;3
Accepted-Assigned;1-432419251;16941039.00000001;4
Accepted-Assigned;1-432419251;607.9999999891127;5
Accepted-In Progress;1-432419251;0.0;6
Completed-Closed;1-432419251;3615809.9999999925;7
Accepted-In Progress;1-432687815;3332.9999999942925;1
Accepted-Assigned;1-432687815;3.5630952966757427e-09;2
Accepted-In Progress;1-432687815;0.0;3
Completed-Closed;1-432687815;12353310.999999996;4
Accepted-In Progress;1-433161361;0.0;1
Queued-Awaiting Assignment;1-433161361;79.99999999905727;2
Accepted-In Progress;1-433161361;11514.999999997684;3
Accepted-Assigned;1-433161361;8.000000006734666;4
Accepted-In Progress;1-433161361;4.129645617801988e-09;5
Completed-Closed;1-433161361;615405.999999995;6
Accepted-In Progress;1-434419581;54868448.00000001;1
Queued-Awaiting Assignment;1-434419581;157.00000001470494;2
Accepted-In Progress;1-434419581;18339593.0;3
Accepted-Assigned;1-434419581;18.999999987126586;4
Accepted-In Progress;1-434419581;0.0;5
Completed-Closed;1-434419581;57.00000001062672;6
Accepted-In Progress;1-435824991;7.014142463839919e-09;1
Queued-Awaiting Assignment;1-435824991;103.0000000238324;2
Accepted-In Progress;1-435824991;6.787040769161907e-09;3
Accepted-Assigned;1-435824991;4.9999999988939114;4
Accepted-In Progress;1-435824991;0.0;5
Completed-Closed;1-435824991;29460544.000000034;6
Accepted-In Progress;1-435825107;0.0;1
Queued-Awaiting Assignment;1-435825107;1426.9999999672807;2
Accepted-In Progress;1-435825107;2858760.0000000307;3
Accepted-Assigned;1-435825107;58.99999995844735;4
Accepted-In Progress;1-435825107;0.0;5
Completed-Closed;1-435825107;4393735.999999996;6
Accepted-In Progress;1-437141508;12197410.99999999;1
Completed-Closed;1-437141508;6023.000000008206;2
Accepted-In Progress;1-438526021;1.7799861370180095e-08;1
Accepted-Wait;1-438526021;836433.0000000033;2
Completed-Closed;1-438526021;5709544.999999995;3
Accepted-In Progress;1-438897551;13507159.00000001;1
Completed-Closed;1-438897551;6406967.000000001;2
Accepted-In Progress;1-439833168;0.0;1
Accepted-Wait;1-439833168;1197548.999999975;2
Completed-Closed;1-439833168;172.00000000442753;3
Accepted-In Progress;1-439863114;0.0;1
Accepted-Wait;1-439863114;9081771.000000015;2
Completed-Closed;1-439863114;15.000000016714939;3
Accepted-In Progress;1-440576028;3002447.9999999874;1
Completed-Closed;1-440576028;9924290.00000002;2
Accepted-In Progress;1-441507371;0.0;1
Queued-Awaiting Assignment;1-441507371;146.99999997660007;2
Accepted-In Progress;1-441507371;35093001.99999999;3
Completed-Closed;1-441507371;6133213.0000000065;4
Accepted-In Progress;1-442885842;26504035.00000001;1
Queued-Awaiting Assignment;1-442885842;69.99999998014879;2
Accepted-In Progress;1-442885842;0.0;3
Accepted-Assigned;1-442885842;5937.000000008721;4
Queued-Awaiting Assignment;1-442885842;2.281578192025766e-08;5
Accepted-In Progress;1-443175071;0.0;1
Accepted-Wait;1-443175071;12101739.999999994;2
Completed-Closed;1-443175071;102257.00000000144;3
Accepted-In Progress;1-443637654;5.9326348814149245e-09;1
Queued-Awaiting Assignment;1-443637654;156.99999996502933;2
Accepted-In Progress;1-443637654;0.0;3
Accepted-Assigned;1-443637654;5205794.000000014;4
Accepted-In Progress;1-443637654;2.106780454873028e-09;5
Completed-Closed;1-443637654;8440724.000000006;6
Accepted-In Progress;1-448698916;0.0;1
Accepted-Wait;1-448698916;9595186.0;2
Completed-Closed;1-448698916;18.000000009138947;3
Accepted-In Progress;1-457173714;7.27961108090614e-09;1
Accepted-Wait;1-457173714;183425.00000000797;2
Completed-Closed;1-457173714;81883.00000000137;3
Accepted-In Progress;1-467257506;0.0;1
Accepted-Wait;1-467257506;0.0;2
Queued-Awaiting Assignment;1-467257506;67.99999997917024;3
Accepted-In Progress;1-467257506;16353748.000000007;4
Accepted-Assigned;1-467257506;1217479.0000000442;5
Accepted-In Progress;1-467257506;1.9919790243611267e-09;6
Completed-Closed;1-467257506;1743812.0000000063;7
Accepted-In Progress;1-470328307;26871533.00000001;1
Queued-Awaiting Assignment;1-470328307;439.9999999915245;2
Accepted-In Progress;1-470328307;0.0;3
Accepted-Assigned;1-470328307;125.00000000753145;4
Accepted-In Progress;1-470328307;1128.0000000301225;5
Completed-Closed;1-470328307;84.99999999519602;6
Accepted-In Progress;1-470714850;17199.0000000042;1
Queued-Awaiting Assignment;1-470714850;67.9999999950809;2
Accepted-In Progress;1-470714850;0.0;3
Accepted-Assigned;1-470714850;8.999999994824233;4
Accepted-In Progress;1-470714850;0.0;5
Completed-Closed;1-470714850;442.0000000031475;6
Accepted-In Progress;1-479002951;0.0;1
Accepted-Wait;1-479002951;257569.00000000838;2
Completed-Closed;1-479002951;1294.0000000265918;3
Accepted-In Progress;1-489198755;12202670.000000004;1
Accepted-Wait;1-489198755;9926610.999999985;2
Completed-Closed;1-489198755;6051841.000000011;3
Accepted-In Progress;1-494629702;13883.000000017611;1
Accepted-In Progress;1-494629702;0.0;2
Completed-Closed;1-494629702;6051840.999999999;3
Accepted-In Progress;1-494871141;0.0;1
Queued-Awaiting Assignment;1-494871141;3592701.999999957;2
Accepted-In Progress;1-494871141;0.0;3
Accepted-Wait;1-494871141;5.427131865063548e-09;4
Completed-Closed;1-494871141;2947456.0000000126;5
Accepted-In Progress;1-495101458;9.017228725818895e-09;1
Accepted-In Progress;1-495101458;35796.000000021704;2
Completed-Closed;1-495101458;1.0000000109976561;3
Accepted-In Progress;1-497807633;0.0;1
Queued-Awaiting Assignment;1-497807633;89.00000000226346;2
Accepted-In Progress;1-497807633;5225.000000023879;3
Accepted-Assigned;1-497807633;9.00000000502532;4
Accepted-In Progress;1-497807633;280516.00000000565;5
Completed-Closed;1-497807633;123286.00000001634;6
Accepted-In Progress;1-498002861;0.0;1
Accepted-Wait;1-498002861;17894.999999995453;2
Completed-Closed;1-498002861;7770354.999999989;3
Accepted-In Progress;1-499289128;1.585987152650999e-08;1
Queued-Awaiting Assignment;1-499289128;91.99999999694761;2
Accepted-In Progress;1-499289128;4.857545482856403e-09;3
Accepted-Assigned;1-499289128;876.9999999980606;4
Accepted-In Progress;1-499289128;1.4593834835624448e-09;5
Completed-Closed;1-499289128;66625964.0;6
Accepted-In Progress;1-499289256;0.0;1
Queued-Awaiting Assignment;1-499289256;0.0;2
Accepted-In Progress;1-499289256;2335107.0000000047;3
Accepted-Assigned;1-499289256;312.0000000147884;4
Accepted-In Progress;1-499289256;0.0;5
Completed-Closed;1-499289256;54.999999997502464;6
Accepted-In Progress;1-500208339;0.0;1
Queued-Awaiting Assignment;1-500208339;3592701.999999966;2
Accepted-In Progress;1-500208339;3118407.0;3
Accepted-Assigned;1-500208339;7346.000000037314;4
Accepted-In Progress;1-500208339;2.9221118804655216e-09;5
Completed-Closed;1-500208339;4414700.999999986;6
Accepted-In Progress;1-500427383;0.0;1
Accepted-Wait;1-500427383;72.99999999166188;2
Completed-Closed;1-500427383;17198806.99999999;3
Accepted-In Progress;1-501969547;623.999999995619;1
Completed-Closed;1-501969547;2.0000000214077094;2
Accepted-In Progress;1-502353485;4162533.999999985;1
Accepted-Wait;1-502353485;9857.999999998705;2
Completed-Closed;1-502353485;810.0000000071989;3
Accepted-In Progress;1-502697671;0.0;1
Accepted-In Progress;1-502697671;45975.00000000023;2
Accepted-Wait;1-502697671;21114333.000000007;3
Completed-Closed;1-502697671;315.0000000021422;4
Accepted-In Progress;1-504048859;0.0;1
Accepted-Wait;1-504048859;6386523.00000001;2
Accepted-Wait;1-504048859;593789.9999999984;3
Completed-Closed;1-504048859;326945.00000000827;4
Accepted-In Progress;1-504498907;2.6697644937080786e-08;1
Completed-Closed;1-504498907;2069028.9999999276;2
Accepted-In Progress;1-505194002;3.254642927121037e-08;1
Completed-Closed;1-505194002;15922710.000000026;2
Accepted-In Progress;1-505194015;34837296.0;1
Completed-Closed;1-505194015;855038.0000000063;2
Accepted-In Progress;1-505416663;2.7126933831057903e-08;1
Queued-Awaiting Assignment;1-505416663;139.00000001003042;2
Accepted-In Progress;1-505416663;0.0;3
Accepted-Assigned;1-505416663;39.000000009289934;4
Accepted-In Progress;1-505416663;0.0;5
Completed-Closed;1-505416663;7274797.000000031;6
Accepted-In Progress;1-505443989;0.0;1
Queued-Awaiting Assignment;1-505443989;631.0000000079975;2
Accepted-In Progress;1-505443989;0.0;3
Accepted-Assigned;1-505443989;167.99999999510965;4
Accepted-In Progress;1-505443989;2.3290537808283004e-09;5
Completed-Closed;1-505443989;3887462.9999999986;6
Accepted-In Progress;1-506092586;1.2170407678914208e-08;1
Completed-Closed;1-506092586;25.00000000061308;2
Accepted-In Progress;1-506236591;7.53619552724511e-10;1
Queued-Awaiting Assignment;1-506236591;1819705.000000045;2
Accepted-In Progress;1-506236591;2.1372450737315817e-09;3
Accepted-Assigned;1-506236591;14.000000000961103;4
Accepted-In Progress;1-506236591;0.0;5
Completed-Closed;1-506236591;5082651.000000002;6
Accepted-Wait;1-506866218;0.0;1
Accepted-In Progress;1-506866218;0.0;2
Completed-Closed;1-506866218;26692887.999999996;3
Accepted-In Progress;1-507679771;1.759914436442811e-08;1
Completed-Closed;1-507679771;94.99999999483988;2
Accepted-In Progress;1-507774379;82183.99999999895;1
Queued-Awaiting Assignment;1-507774379;342.0000000107597;2
Accepted-In Progress;1-507774379;1211918.9999999907;3
Accepted-Assigned;1-507774379;3.999999987474846;4
Accepted-In Progress;1-507774379;247.99999999915732;5
Completed-Closed;1-507774379;14.999999998074875;6
Accepted-In Progress;1-508462323;2.1077985843186223e-09;1
Completed-Closed;1-508462323;12767190.999999996;2
Accepted-In Progress;1-508825032;10455730.0;1
Completed-Closed;1-508825032;6305404.999999994;2
Accepted-In Progress;1-509892697;51.000000025022295;1
Accepted-Wait;1-509892697;82489.99999999195;2
Completed-Closed;1-509892697;9303408.999999989;3
Accepted-In Progress;1-509912273;0.0;1
Queued-Awaiting Assignment;1-509912273;611969.9999999654;2
Accepted-In Progress;1-509912273;5638580.000000002;3
Accepted-Assigned;1-509912273;5205793.99999997;4
Accepted-In Progress;1-509912273;1.9074026998665117e-08;5
Completed-Closed;1-509912273;348.9999999878134;6
Accepted-In Progress;1-509915742;0.0;1
Completed-Closed;1-509915742;29660916.0;2
